time;logger;level;message;exception
2011-12-07 21:33:40.3556;Raven.Database.Server.HttpServer;Debug;Request #  20: GET     -     0 ms - <default>  - 404 - /docs/StreamHeads/6ae32372-391e-4c21-9229-9fb20163515b;
2011-12-07 21:33:40.3726;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByDate;
2011-12-07 21:33:40.3726;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitsByDispatched;
2011-12-07 21:33:40.3786;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByRevisionRange;
2011-12-07 21:33:40.4406;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 21:33:40.4406;Raven.Database.DocumentDatabase;Debug;Putting a document with key: StreamHeads/6ae32372-391e-4c21-9229-9fb20163515b and etag ;
2011-12-07 21:33:40.4406;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'StreamHeads/6ae32372-391e-4c21-9229-9fb20163515b', update: False, ;
2011-12-07 21:33:40.4406;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByDate;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitsByDispatched;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByRevisionRange;
2011-12-07 21:33:40.4406;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenStreamHeadBySnapshotAge' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:streamheads/6ae32372-391e-4c21-9229-9fb20163515b> indexed,omitNorms<SnapshotAge:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<SnapshotAge_Range:1>>;
2011-12-07 21:33:40.4406;Raven.Database.Server.HttpServer;Debug;Request #  21: POST    -     5 ms - <default>  - 200 - /bulk_docs;
2011-12-07 21:33:40.4406;Raven.Database.Server.HttpServer;Debug;"	PUT StreamHeads/6ae32372-391e-4c21-9229-9fb20163515b
";
2011-12-07 21:33:40.4616;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 21:33:40.4746;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 21:33:40.4746;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '6ae32372-391e-4c21-9229-9fb20163515b/1' was found;
2011-12-07 21:33:40.4746;Raven.Database.DocumentDatabase;Debug;Putting a document with key: 6ae32372-391e-4c21-9229-9fb20163515b/1 and etag 00000000-0000-0100-0000-000000000005;
2011-12-07 21:33:40.4746;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key '6ae32372-391e-4c21-9229-9fb20163515b/1', update: True, ;
2011-12-07 21:33:40.4746;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key '6ae32372-391e-4c21-9229-9fb20163515b/1' was found;
2011-12-07 21:33:40.4746;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:33:40.4746;Raven.Database.Server.HttpServer;Debug;Request #  22: POST    -     2 ms - <default>  - 200 - /bulk_docs;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByDate' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:6ae32372-391e-4c21-9229-9fb20163515b/1> indexed,omitNorms<CommitStamp:20111207203340351>>;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByRevisionRange' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:6ae32372-391e-4c21-9229-9fb20163515b/1> indexed,tokenized<StreamId:6ae32372-391e-4c21-9229-9fb20163515b> indexed,omitNorms<StartingStreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StartingStreamRevision_Range:1> indexed,omitNorms<StreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StreamRevision_Range:1>>;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 21:33:40.4746;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitsByDispatched' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:6ae32372-391e-4c21-9229-9fb20163515b/1> indexed,omitNorms<Dispatched:true>>;
2011-12-07 21:33:40.4746;Raven.Database.Server.HttpServer;Debug;"	PATCH 6ae32372-391e-4c21-9229-9fb20163515b/1
";
2011-12-07 21:33:40.4996;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByDate;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitsByDispatched;
2011-12-07 21:33:40.5076;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 21:33:40.5076;Raven.Database.DocumentDatabase;Debug;Putting a document with key: DocumentCollectionDto/6ae32372-391e-4c21-9229-9fb20163515b and etag ;
2011-12-07 21:33:40.5076;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key 'DocumentCollectionDto/6ae32372-391e-4c21-9229-9fb20163515b', update: False, ;
2011-12-07 21:33:40.5076;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for RavenCommitByRevisionRange;
2011-12-07 21:33:40.5076;Raven.Database.Server.HttpServer;Debug;Request #  23: POST    -     1 ms - <default>  - 200 - /bulk_docs;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenStreamHeadBySnapshotAge;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenStreamHeadBySnapshotAge;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByDate;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitByRevisionRange;
2011-12-07 21:33:40.5076;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenCommitsByDispatched;
2011-12-07 21:33:40.5076;Raven.Database.Server.HttpServer;Debug;"	PUT DocumentCollectionDto/6ae32372-391e-4c21-9229-9fb20163515b
";
2011-12-07 21:33:41.6667;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenSnapshotByStreamIdAndRevision for: StreamId:400e4ee1\-018e\-41d4\-a586\-9fb201634363 AND StreamRevision_Range:[* TO 0x00000000];
2011-12-07 21:33:41.7057;Raven.Database.Server.HttpServer;Debug;Request #  24: GET     -    40 ms - <default>  - 200 - /indexes/RavenSnapshotByStreamIdAndRevision?query=StreamId%253A400e4ee1%255C-018e%255C-41d4%255C-a586%255C-9fb201634363%2520AND%2520StreamRevision_Range%253A%255B*%2520TO%25200x00000000%255D&start=0&pageSize=1024&aggregation=None;
2011-12-07 21:33:41.7057;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenCommitByRevisionRange for: (StreamId:400e4ee1\-018e\-41d4\-a586\-9fb201634363 AND StreamRevision_Range:[0x00000000 TO NULL]) AND StartingStreamRevision_Range:[* TO 0x7FFFFFFF];
2011-12-07 21:33:41.7567;Raven.Database.Server.HttpServer;Debug;Request #  25: GET     -    41 ms - <default>  - 200 - /indexes/RavenCommitByRevisionRange?query=(StreamId%253A400e4ee1%255C-018e%255C-41d4%255C-a586%255C-9fb201634363%2520AND%2520StreamRevision_Range%253A%255B0x00000000%2520TO%2520NULL%255D)%2520AND%2520StartingStreamRevision_Range%253A%255B*%2520TO%25200x7FFFFFFF%255D&start=0&pageSize=1024&aggregation=None;
2011-12-07 21:34:40.2911;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-12-07 21:34:40.2911;Raven.Database.Server.HttpServer;Debug;Request #  26: GET     -     2 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-12-07 21:34:40.5411;Raven.Database.Storage.IndexDefinitionStorage;Info;"New index Temp%2fDocumentDtos:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fDocumentDtos : AbstractViewGenerator
{
	public Index_Temp_2fDocumentDtos()
	{
		this.ViewText = @""from doc in docs.DocumentDtos
select new {  }
"";
		this.ForEntityNames.Add(""DocumentDtos"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""DocumentDtos""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using Raven.Database.Indexing;
public class Index_Temp_2fDocumentDtos : AbstractViewGenerator
{
	public Index_Temp_2fDocumentDtos()
	{
		this.ViewText = @""from doc in docs.DocumentDtos
select new {  }
"";
		this.ForEntityNames.Add(""DocumentDtos"");
		this.AddMapDefinition(docs => from doc in docs
			where doc[""@metadata""][""Raven-Entity-Name""] == ""DocumentDtos""
			select new { __document_id = doc.__document_id });
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
";
2011-12-07 21:34:40.5411;Raven.Database.Indexing.IndexStorage;Info;Creating index Temp/DocumentDtos with encoded name Temp/DocumentDtos;
2011-12-07 21:34:40.5691;Raven.Database.Indexing.Index.Indexing;Debug;Creating index for Temp/DocumentDtos;
2011-12-07 21:34:40.5691;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 6 documents for index: Temp/DocumentDtos;
2011-12-07 21:34:40.5691;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/DocumentDtos for all documents;
2011-12-07 21:34:40.5971;Raven.Database.Indexing.Index.Indexing;Debug;Index 'Temp/DocumentDtos' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:documentdto/3cffee1d-382b-469b-b3e4-9fb201634bfd>>;
2011-12-07 21:34:40.5971;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 1 documents for Temp/DocumentDtos;
2011-12-07 21:34:40.6761;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index Temp/DocumentDtos for all documents;
2011-12-07 21:34:40.7031;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'documentdto/3cffee1d-382b-469b-b3e4-9fb201634bfd' was found;
2011-12-07 21:34:40.7031;Raven.Database.Server.HttpServer;Debug;Request #  27: GET     -   391 ms - <default>  - 200 - /indexes/dynamic/DocumentDtos?query=&start=0&pageSize=128&aggregation=None;
2011-12-07 21:34:40.8731;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-12-07 21:34:40.8731;Raven.Database.Server.HttpServer;Debug;Request #  28: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-12-07 21:34:40.9101;Raven.Database.Server.HttpServer;Debug;Request #  29: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitByDate;
2011-12-07 21:34:41.0921;Raven.Database.Server.HttpServer;Debug;Request #  30: PUT     -     7 ms - <default>  - 201 - /indexes/RavenCommitByDate;
2011-12-07 21:34:41.1241;Raven.Database.Server.HttpServer;Debug;Request #  31: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitByRevisionRange;
2011-12-07 21:34:41.1241;Raven.Database.Server.HttpServer;Debug;Request #  32: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitByRevisionRange;
2011-12-07 21:34:41.1241;Raven.Database.Server.HttpServer;Debug;Request #  33: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitsByDispatched;
2011-12-07 21:34:41.1241;Raven.Database.Server.HttpServer;Debug;Request #  34: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitsByDispatched;
2011-12-07 21:34:41.1411;Raven.Database.Server.HttpServer;Debug;Request #  35: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:34:41.1411;Raven.Database.Server.HttpServer;Debug;Request #  36: PUT     -     0 ms - <default>  - 201 - /indexes/RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:34:41.1411;Raven.Database.Server.HttpServer;Debug;Request #  37: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenStreamHeadBySnapshotAge;
2011-12-07 21:34:41.1571;Raven.Database.Server.HttpServer;Debug;Request #  38: PUT     -     0 ms - <default>  - 201 - /indexes/RavenStreamHeadBySnapshotAge;
2011-12-07 21:34:41.2421;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenCommitsByDispatched for: ( *:* -Dispatched:true);
2011-12-07 21:34:41.2531;Raven.Database.Server.HttpServer;Debug;Request #  39: GET     -    13 ms - <default>  - 200 - /indexes/RavenCommitsByDispatched?query=(%2520*%253A*%2520-Dispatched%253Atrue)&start=0&pageSize=1024&aggregation=None;
2011-12-07 21:34:41.3071;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenSnapshotByStreamIdAndRevision for: StreamId:2d4b631b\-4178\-45b8\-9ccd\-9fb2016393a9 AND StreamRevision_Range:[* TO 0x00000000];
2011-12-07 21:34:41.3221;Raven.Database.Server.HttpServer;Debug;Request #  40: GET     -    15 ms - <default>  - 200 - /indexes/RavenSnapshotByStreamIdAndRevision?query=StreamId%253A2d4b631b%255C-4178%255C-45b8%255C-9ccd%255C-9fb2016393a9%2520AND%2520StreamRevision_Range%253A%255B*%2520TO%25200x00000000%255D&start=0&pageSize=1024&aggregation=None;
2011-12-07 21:34:41.3221;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenCommitByRevisionRange for: (StreamId:2d4b631b\-4178\-45b8\-9ccd\-9fb2016393a9 AND StreamRevision_Range:[0x00000000 TO NULL]) AND StartingStreamRevision_Range:[* TO 0x7FFFFFFF];
2011-12-07 21:34:41.3271;Raven.Database.Server.HttpServer;Debug;Request #  41: GET     -     2 ms - <default>  - 200 - /indexes/RavenCommitByRevisionRange?query=(StreamId%253A2d4b631b%255C-4178%255C-45b8%255C-9ccd%255C-9fb2016393a9%2520AND%2520StreamRevision_Range%253A%255B0x00000000%2520TO%2520NULL%255D)%2520AND%2520StartingStreamRevision_Range%253A%255B*%2520TO%25200x7FFFFFFF%255D&start=0&pageSize=1024&aggregation=None;
2011-12-07 21:40:32.9982;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-12-07 21:40:32.9982;Raven.Database.Server.HttpServer;Debug;Request #  42: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-12-07 21:40:33.0002;Raven.Database.Server.HttpServer;Debug;Request #  43: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitByDate;
2011-12-07 21:40:33.1792;Raven.Database.Server.HttpServer;Debug;Request #  44: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitByDate;
2011-12-07 21:40:33.2112;Raven.Database.Server.HttpServer;Debug;Request #  45: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitByRevisionRange;
2011-12-07 21:40:33.2112;Raven.Database.Server.HttpServer;Debug;Request #  46: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitByRevisionRange;
2011-12-07 21:40:33.2112;Raven.Database.Server.HttpServer;Debug;Request #  47: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitsByDispatched;
2011-12-07 21:40:33.2212;Raven.Database.Server.HttpServer;Debug;Request #  48: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitsByDispatched;
2011-12-07 21:40:33.2212;Raven.Database.Server.HttpServer;Debug;Request #  49: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:40:33.2212;Raven.Database.Server.HttpServer;Debug;Request #  50: PUT     -     0 ms - <default>  - 201 - /indexes/RavenSnapshotByStreamIdAndRevision;
2011-12-07 21:40:33.2392;Raven.Database.Server.HttpServer;Debug;Request #  51: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenStreamHeadBySnapshotAge;
2011-12-07 21:40:33.2392;Raven.Database.Server.HttpServer;Debug;Request #  52: PUT     -     1 ms - <default>  - 201 - /indexes/RavenStreamHeadBySnapshotAge;
2011-12-07 21:40:33.3272;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenCommitsByDispatched for: ( *:* -Dispatched:true);
2011-12-07 21:40:33.3282;Raven.Database.Server.HttpServer;Debug;Request #  53: GET     -     1 ms - <default>  - 200 - /indexes/RavenCommitsByDispatched?query=(%2520*%253A*%2520-Dispatched%253Atrue)&start=0&pageSize=1024&aggregation=None;
2011-12-07 21:40:33.3803;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenSnapshotByStreamIdAndRevision for: StreamId:2d4b631b\-4178\-45b8\-9ccd\-9fb2016393a9 AND StreamRevision_Range:[* TO 0x00000000];
2011-12-07 21:40:33.3803;Raven.Database.Server.HttpServer;Debug;Request #  54: GET     -     1 ms - <default>  - 200 - /indexes/RavenSnapshotByStreamIdAndRevision?query=StreamId%253A2d4b631b%255C-4178%255C-45b8%255C-9ccd%255C-9fb2016393a9%2520AND%2520StreamRevision_Range%253A%255B*%2520TO%25200x00000000%255D&start=0&pageSize=1024&aggregation=None;
2011-12-07 21:40:33.3933;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenCommitByRevisionRange for: (StreamId:2d4b631b\-4178\-45b8\-9ccd\-9fb2016393a9 AND StreamRevision_Range:[0x00000000 TO NULL]) AND StartingStreamRevision_Range:[* TO 0x7FFFFFFF];
2011-12-07 21:40:33.3933;Raven.Database.Server.HttpServer;Debug;Request #  55: GET     -     2 ms - <default>  - 200 - /indexes/RavenCommitByRevisionRange?query=(StreamId%253A2d4b631b%255C-4178%255C-45b8%255C-9ccd%255C-9fb2016393a9%2520AND%2520StreamRevision_Range%253A%255B0x00000000%2520TO%2520NULL%255D)%2520AND%2520StartingStreamRevision_Range%253A%255B*%2520TO%25200x7FFFFFFF%255D&start=0&pageSize=1024&aggregation=None;
2011-12-07 21:54:40.6117;Raven.Database.Indexing.IndexStorage;Info;Deleting index Temp/DocumentDtos;
2011-12-07 22:00:24.4914;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Document with key 'Raven/Replication/Destinations' was not found;
2011-12-07 22:00:24.4914;Raven.Database.Server.HttpServer;Debug;Request #  56: GET     -     0 ms - <default>  - 404 - /docs/Raven/Replication/Destinations;
2011-12-07 22:00:24.4914;Raven.Database.Server.HttpServer;Debug;Request #  57: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitByDate;
2011-12-07 22:00:24.6714;Raven.Database.Server.HttpServer;Debug;Request #  58: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitByDate;
2011-12-07 22:00:24.7044;Raven.Database.Server.HttpServer;Debug;Request #  59: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitByRevisionRange;
2011-12-07 22:00:24.7084;Raven.Database.Server.HttpServer;Debug;Request #  60: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitByRevisionRange;
2011-12-07 22:00:24.7084;Raven.Database.Server.HttpServer;Debug;Request #  61: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenCommitsByDispatched;
2011-12-07 22:00:24.7084;Raven.Database.Server.HttpServer;Debug;Request #  62: PUT     -     0 ms - <default>  - 201 - /indexes/RavenCommitsByDispatched;
2011-12-07 22:00:24.7084;Raven.Database.Server.HttpServer;Debug;Request #  63: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:24.7084;Raven.Database.Server.HttpServer;Debug;Request #  64: PUT     -     0 ms - <default>  - 201 - /indexes/RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:24.7264;Raven.Database.Server.HttpServer;Debug;Request #  65: HEAD    -     0 ms - <default>  - 200 - /indexes/RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:24.7264;Raven.Database.Server.HttpServer;Debug;Request #  66: PUT     -     0 ms - <default>  - 201 - /indexes/RavenStreamHeadBySnapshotAge;
2011-12-07 22:00:24.8184;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenCommitsByDispatched for: ( *:* -Dispatched:true);
2011-12-07 22:00:24.8184;Raven.Database.Server.HttpServer;Debug;Request #  67: GET     -     1 ms - <default>  - 200 - /indexes/RavenCommitsByDispatched?query=(%2520*%253A*%2520-Dispatched%253Atrue)&start=0&pageSize=1024&aggregation=None;
2011-12-07 22:00:24.8704;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenSnapshotByStreamIdAndRevision for: StreamId:2d4b631b\-4178\-45b8\-9ccd\-9fb2016393a9 AND StreamRevision_Range:[* TO 0x00000000];
2011-12-07 22:00:24.8704;Raven.Database.Server.HttpServer;Debug;Request #  68: GET     -     1 ms - <default>  - 200 - /indexes/RavenSnapshotByStreamIdAndRevision?query=StreamId%253A2d4b631b%255C-4178%255C-45b8%255C-9ccd%255C-9fb2016393a9%2520AND%2520StreamRevision_Range%253A%255B*%2520TO%25200x00000000%255D&start=0&pageSize=1024&aggregation=None;
2011-12-07 22:00:24.8814;Raven.Database.Indexing.Index.Querying;Debug;Issuing query on index RavenCommitByRevisionRange for: (StreamId:2d4b631b\-4178\-45b8\-9ccd\-9fb2016393a9 AND StreamRevision_Range:[0x00000000 TO NULL]) AND StartingStreamRevision_Range:[* TO 0x7FFFFFFF];
2011-12-07 22:00:24.8814;Raven.Database.Server.HttpServer;Debug;Request #  69: GET     -     3 ms - <default>  - 200 - /indexes/RavenCommitByRevisionRange?query=(StreamId%253A2d4b631b%255C-4178%255C-45b8%255C-9ccd%255C-9fb2016393a9%2520AND%2520StreamRevision_Range%253A%255B0x00000000%2520TO%2520NULL%255D)%2520AND%2520StartingStreamRevision_Range%253A%255B*%2520TO%25200x7FFFFFFF%255D&start=0&pageSize=1024&aggregation=None;
2011-12-07 22:00:26.3615;Raven.Database.DocumentDatabase;Debug;Executing batched commands in a single transaction;
2011-12-07 22:00:26.3615;Raven.Database.DocumentDatabase;Debug;Putting a document with key: 48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1 and etag 00000000-0000-0000-0000-000000000000;
2011-12-07 22:00:26.3615;Raven.Storage.Esent.StorageActions.DocumentStorageActions;Debug;Inserted a new document with key '48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1', update: False, ;
2011-12-07 22:00:26.3615;Raven.Database.DocumentDatabase;Debug;Successfully executed 1 commands;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByDate;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitByRevisionRange;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByDate' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1> indexed,omitNorms<CommitStamp:20111207210024855>>;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitByRevisionRange' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1> indexed,tokenized<StreamId:48a4b6b3-7b00-4a51-9f17-9fb2016aa571> indexed,omitNorms<StartingStreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StartingStreamRevision_Range:1> indexed,omitNorms<StreamRevision:1> indexed,tokenized,omitNorms,omitTermFreqAndPositions<StreamRevision_Range:1>>;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenCommitsByDispatched;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.AbstractIndexingExecuter;Debug;Indexing 1 documents for index: RavenSnapshotByStreamIdAndRevision;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.Index.Indexing;Debug;Index 'RavenCommitsByDispatched' resulted in: Document<stored/uncompressed,indexed,tokenized,omitNorms<__document_id:48a4b6b3-7b00-4a51-9f17-9fb2016aa571/1> indexed,omitNorms<Dispatched:false>>;
2011-12-07 22:00:26.3615;Raven.Database.Indexing.Index.Indexing;Debug;Indexed 0 documents for RavenSnapshotByStreamIdAndRevision;
